* Measurement data measured by REW V5.30
* Source: EXCL: Microphone (2- UMM-6), MICROPHONE (Master Volume), R, volume: 0.320. Timing signal peak level -59.0 dBFS, measurement signal peak level -46.3 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Aug 17, 2026 7:11:56 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Delay -2.7744 ms (-952 mm, -(3 ft 1.47 in)) using estimated IR delay relative to Acoustic reference played from SPEAKER R with no timing offset Clock adjustment: -18.6 ppm
* Measurement: FULL = gain matched ?
* Smoothing: 1/6 octave
* Frequency Step: 96 ppo
* Start Frequency: 30.029297 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
1025.457886 87.680 -90.0047
1032.888794 87.761 -83.8430
1040.373535 87.830 -77.7329
1047.912476 87.882 -71.6521
1055.506104 87.917 -65.5740
1063.154785 87.931 -59.4698
1070.858887 87.926 -53.3092
1078.618774 87.902 -47.0619
1086.434937 87.862 -40.7003
1094.307739 87.808 -34.2012
1102.237549 87.745 -27.5625
1110.224854 87.678 -20.7706
1118.270020 87.612 -13.8139
1126.373413 87.551 -6.6998
1134.535522 87.499 0.5564
1142.756836 87.460 7.9344
1151.037720 87.436 15.4119
1159.378662 87.427 22.9670
1167.780029 87.434 30.5801
1176.242188 87.456 38.2332
1184.765747 87.491 45.9089
1193.351074 87.540 53.5918
1201.998535 87.598 61.2628
1210.708740 87.664 68.9110
1219.482056 87.735 76.5305
1228.318970 87.807 84.1152
1237.219849 87.875 91.6663
1246.185303 87.937 99.1899
1255.215698 87.989 106.6998
1264.311523 88.028 114.2145
1273.473267 88.052 121.7561
1282.701416 88.063 129.3475
1291.996460 88.061 137.0103
1301.358765 88.046 144.7631
1310.788940 88.023 152.6241
1320.287476 87.993 160.6008
1329.854858 87.961 168.6940
1339.491577 87.930 176.9012
1349.198120 87.902 -174.7850
1358.974976 87.879 -166.3756
1368.822632 87.864 -157.8846
1378.741699 87.857 -149.3276
1388.732666 87.858 -140.7212
1398.796021 87.866 -132.0816
1408.932251 87.880 -123.4231
1419.141968 87.896 -114.7569
1429.425659 87.911 -106.0756
1439.783813 87.922 -97.3848
1450.217041 87.925 -88.6912
1460.725952 87.917 -79.9844
1471.311035 87.894 -71.2480
1481.972778 87.854 -62.4606
1492.711792 87.794 -53.5949
1503.528564 87.714 -44.6219
1514.423706 87.615 -35.5114
1525.397827 87.499 -26.2337
1536.451538 87.368 -16.7623
1547.585327 87.228 -7.0762
1558.799805 87.083 2.8477
1570.095459 86.940 13.0145
1581.473022 86.805 23.4172
1592.932983 86.685 34.0446
1604.476074 86.586 44.8750
1616.102783 86.513 55.8753
1627.813721 86.471 67.0035
1639.609497 86.459 78.2127
1651.490723 86.476 89.4557
1663.458130 86.519 100.6920
1675.512207 86.580 111.8917
1687.653687 86.654 123.0394
1699.883179 86.733 134.1350
1712.201294 86.811 145.1910
1724.608643 86.882 156.2322
1737.105835 86.944 167.2897
1749.693604 86.997 178.3982
1762.372559 87.041 -170.4098
1775.143433 87.080 -159.1089
1788.006836 87.121 -147.6855
1800.963501 87.168 -136.1421
1814.014038 87.225 -124.4969
1827.159180 87.297 -112.7815
1840.399536 87.382 -101.0327
1853.735840 87.475 -89.2947
1867.168823 87.572 -77.5884
1880.699097 87.664 -65.9148
1894.327393 87.743 -54.2621
1908.054443 87.803 -42.6010
1921.880981 87.841 -30.8896
1935.807739 87.856 -19.0804
1949.835449 87.852 -7.1279
1963.964722 87.834 5.0029
1978.196411 87.810 17.3300
1992.531250 87.789 29.8496
2006.969971 87.778 42.5378
2021.513306 87.780 55.3416
2036.161987 87.795 68.2201
2050.916748 87.821 81.1425
2065.778564 87.849 94.0856
2080.748047 87.871 107.0465
2095.825928 87.881 120.0441
2111.013184 87.874 133.1136
2126.310547 87.847 146.2985
2141.718750 87.802 159.6399
2157.238525 87.744 173.1700
2172.870850 87.681 -173.0969
2188.616455 87.618 -159.1674
2204.476074 87.562 -145.0719
2220.450684 87.515 -130.8441
2236.541016 87.475 -116.5133
2252.747803 87.438 -102.0990
2269.072021 87.399 -87.6028
2285.514648 87.351 -73.0061
2302.076416 87.292 -58.2778
2318.758301 87.222 -43.3821
2335.561035 87.143 -28.2871
2352.485352 87.061 -12.9758
2369.532471 86.983 2.5509
2386.703125 86.912 18.2738
2403.998047 86.852 34.1688
2421.418457 86.803 50.2023
2438.965088 86.759 66.3462
2456.638916 86.715 82.5973
2474.440674 86.666 98.9741
2492.371582 86.607 115.5159
2510.432373 86.538 132.2678
2528.624023 86.463 149.2690
2546.947510 86.390 166.5374
2565.403809 86.327 -175.9370
2583.993896 86.280 -158.1927
2602.718506 86.251 -140.2800
2621.578857 86.239 -122.2335
2640.575928 86.241 -104.0820
2659.710693 86.250 -85.8344
2678.984131 86.264 -67.4681
2698.397217 86.284 -48.9557
2717.950928 86.312 -30.2799
2737.646240 86.352 -11.4454
2757.484375 86.407 7.5208
2777.466309 86.477 26.5771
2797.593018 86.557 45.6853
2817.865479 86.642 64.8259
2838.284912 86.724 84.0059
2858.852295 86.800 103.2612
2879.568604 86.870 122.6213
2900.435059 86.936 142.1052
2921.452881 87.002 161.7195
2942.623047 87.069 -178.5449
2963.946533 87.139 -158.7085
2985.424561 87.208 -138.7878
3007.058105 87.271 -118.7876
3028.848389 87.323 -98.6970
3050.796631 87.360 -78.4866
3072.904053 87.381 -58.1230
3095.171631 87.389 -37.5759
3117.600586 87.385 -16.8269
3140.191895 87.375 4.1277
3162.947021 87.360 25.2817
3185.866943 87.340 46.6250
3208.953125 87.315 68.1538
3232.206543 87.281 89.8787
3255.628418 87.240 111.8210
3279.219971 87.191 134.0022
3302.982666 87.140 156.4341
3326.917480 87.091 179.1111
3351.025635 87.046 -157.9832
3375.308594 87.006 -134.8706
