* Measurement data measured by REW V5.30
* Source: EXCL: Microphone (2- UMM-6), MICROPHONE (Master Volume), R, volume: 0.320. Timing signal peak level -58.5 dBFS, measurement signal peak level -42.9 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Aug 17, 2026 6:50:46 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -2.7739 ms (-951 mm, -(3 ft 1.46 in)) using estimated IR delay relative to Acoustic reference played from SPEAKER R with no timing offset Clock adjustment: -18.4 ppm
* Measurement: MID (1.9k) + TW (1.9k) LR
* Smoothing: 1/6 octave
* Frequency Step: 96 ppo
* Start Frequency: 30.029297 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
8505.248047 86.134 -139.8867
8566.880859 86.100 -78.4492
8628.959961 86.080 -16.6465
8691.489258 86.069 45.5117
8754.471680 86.064 108.0215
8817.910156 86.060 170.9287
8881.808594 86.056 -125.7705
8946.169922 86.048 -62.0938
9010.997070 86.033 1.9707
9076.294922 86.011 66.4395
9142.065430 85.979 131.3281
9208.312500 85.938 -163.3457
9275.040039 85.886 -97.5713
9342.250977 85.825 -31.3350
9409.949219 85.753 35.3789
9478.137695 85.670 102.5830
9546.820312 85.578 170.2852
9616.000977 85.476 -121.4688
9685.682617 85.364 -52.6738
9755.869141 85.243 16.6592
9826.564453 85.113 86.5449
9897.771484 84.976 157.0000
9969.495117 84.832 -131.9639
10041.738281 84.682 -60.3330
10114.504883 84.528 11.9131
10187.798828 84.373 84.7832
10261.624023 84.218 158.2920
10335.984375 84.068 -127.5576
10410.882812 83.926 -52.7666
10486.324219 83.796 22.6650
10562.312500 83.680 98.7178
10638.851562 83.581 175.3750
10715.945312 83.502 -107.3867
10793.597656 83.443 -29.5986
10871.812500 83.403 48.7080
10950.593750 83.380 127.5098
