* Measurement data measured by REW V5.30
* Source: EXCL: Microphone (2- UMM-6), MICROPHONE (Master Volume), R, volume: 0.320. Timing signal peak level -58.6 dBFS, measurement signal peak level -43.1 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Aug 17, 2026 6:58:42 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -2.7729 ms (-951 mm, -(3 ft 1.44 in)) using estimated IR delay relative to Acoustic reference played from SPEAKER R with no timing offset Clock adjustment: -17.9 ppm
* Measurement: MID BW + TW BW
* Smoothing: 1/6 octave
* Frequency Step: 96 ppo
* Start Frequency: 30.029297 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
5093.897461 87.917 81.4775
5130.810059 87.807 117.7158
5167.990234 87.702 154.2969
5205.439453 87.605 -168.7886
5243.160156 87.518 -131.5352
5281.154297 87.440 -93.9629
5319.423828 87.372 -56.1021
5357.970703 87.314 -17.9619
5396.796875 87.265 20.4512
5435.904297 87.224 59.1260
5475.294922 87.189 98.0566
5514.971191 87.160 137.2407
5554.935059 87.133 176.6807
5595.188477 87.108 -143.6167
5635.733398 87.086 -103.6450
5676.572266 87.064 -63.3989
5717.707031 87.044 -22.8579
5759.140137 87.024 17.9805
5800.873047 87.004 59.1050
5842.908691 86.985 100.5200
5885.249023 86.965 142.2285
5927.895996 86.945 -175.7671
5970.852051 86.924 -133.4614
6014.119141 86.904 -90.8564
6057.699707 86.885 -47.9580
6101.596191 86.864 -4.7695
6145.811035 86.843 38.7065
6190.346191 86.818 82.4692
6235.204102 86.787 126.5342
6280.386719 86.748 170.9087
6325.896973 86.700 -144.3950
6371.736816 86.640 -99.3516
6417.909180 86.569 -53.9399
6464.416016 86.487 -8.1357
6511.259766 86.395 38.0840
6558.442871 86.295 84.7456
6605.968262 86.189 131.8701
6653.837891 86.081 179.4771
6702.054199 85.973 -132.4136
6750.620117 85.872 -83.7891
6799.538086 85.782 -34.6411
6848.810547 85.709 15.0200
6898.439941 85.660 65.1748
6948.428711 85.638 115.7891
6998.779785 85.649 166.8203
7049.495605 85.693 -141.7881
7100.579102 85.769 -90.0947
7152.032715 85.876 -38.1548
7203.859375 86.008 13.9824
7256.061523 86.158 66.2852
7308.642090 86.319 118.7344
7361.603516 86.485 171.3213
7414.948730 86.647 -135.9326
7468.680664 86.799 -83.0151
7522.801758 86.935 -29.9106
7577.314941 87.049 23.4131
7632.223145 87.138 76.9946
