* Measurement data measured by REW V5.30
* Source: EXCL: Microphone (2- UMM-6), MICROPHONE (Master Volume), R, volume: 0.320. Timing signal peak level -58.6 dBFS, measurement signal peak level -43.7 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Aug 17, 2026 7:00:41 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -2.7747 ms (-952 mm, -(3 ft 1.47 in)) using estimated IR delay relative to Acoustic reference played from SPEAKER R with no timing offset Clock adjustment: -18.6 ppm
* Measurement: MID LR + TW BW
* Smoothing: 1/6 octave
* Frequency Step: 96 ppo
* Start Frequency: 30.029297 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
10562.312500 83.662 103.0312
10638.851562 83.564 179.6816
10715.945312 83.485 -103.0879
10793.597656 83.427 -25.3066
10871.812500 83.387 52.9912
10950.593750 83.364 131.7871
11029.946289 83.355 -148.9453
11109.874023 83.355 -69.2148
11190.380859 83.359 10.9805
11271.470703 83.362 91.6484
11353.148438 83.359 172.8135
11435.417969 83.348 -105.4883
11518.284180 83.326 -23.2168
11601.750000 83.293 59.6631
11685.821289 83.251 143.1963
11770.501953 83.201 -132.5859
11855.795898 83.148 -47.6572
11941.708008 83.097 38.0000
12028.242188 83.053 124.3809
12115.403320 83.021 -148.5234
12203.196289 83.002 -60.7412
12291.625977 83.001 27.7012
12380.696289 83.015 116.7637
12470.412109 83.045 -153.6035
12560.778320 83.085 -63.4199
12651.798828 83.132 27.3057
12743.478516 83.180 118.5723
12835.823242 83.225 -149.6094
12928.836914 83.262 -57.2178
13022.524414 83.290 35.7705
13116.890625 83.306 129.3867
13211.941406 83.311 -136.3447
13307.680664 83.303 -41.3984
