* Measurement data measured by REW V5.30
* Source: EXCL: Microphone (2- UMM-6), MICROPHONE (Master Volume), R, volume: 0.320. Timing signal peak level -58.7 dBFS, measurement signal peak level -43.5 dBFS
* Format: 128k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Aug 17, 2026 6:43:18 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -2.7740 ms (-951 mm, -(3 ft 1.46 in)) using estimated IR delay relative to Acoustic reference played from SPEAKER R with no timing offset Clock adjustment: -18.4 ppm
* Measurement: MID (2k) + TW (853) BW
* Smoothing: 1/6 octave
* Frequency Step: 96 ppo
* Start Frequency: 30.029297 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
2050.916748 90.271 83.8005
2065.778564 90.305 96.7594
2080.748047 90.333 109.7365
2095.825928 90.349 122.7506
2111.013184 90.348 135.8362
2126.310547 90.327 149.0355
2141.718750 90.290 162.3883
2157.238525 90.240 175.9259
2172.870850 90.185 -170.3392
2188.616455 90.130 -156.4139
2204.476074 90.082 -142.3287
2220.450684 90.041 -128.1157
2236.541016 90.007 -113.8019
2252.747803 89.975 -99.4042
2269.072021 89.939 -84.9214
2285.514648 89.894 -70.3330
2302.076416 89.838 -55.6083
2318.758301 89.771 -40.7125
2335.561035 89.698 -25.6174
2352.485352 89.622 -10.3092
2369.532471 89.551 5.2083
2386.703125 89.488 20.9150
2403.998047 89.436 36.7881
2421.418457 89.393 52.7965
2438.965088 89.356 68.9172
2456.638916 89.319 85.1494
2474.440674 89.276 101.5143
2492.371582 89.224 118.0505
2510.432373 89.164 134.8019
2528.624023 89.099 151.8053
2546.947510 89.038 169.0758
2565.403809 88.987 -173.3994
2583.993896 88.952 -155.6617
2602.718506 88.936 -137.7635
2621.578857 88.937 -119.7395
2640.575928 88.949 -101.6166
2659.710693 88.968 -83.4006
2678.984131 88.990 -65.0671
2698.397217 89.018 -46.5874
2717.950928 89.054 -27.9467
2737.646240 89.103 -9.1527
2757.484375 89.168 9.7654
2777.466309 89.247 28.7664
2797.593018 89.337 47.8146
2817.865479 89.430 66.8936
